"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","current density:0","current density:1","current density:2","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
15,0.039825,-0.006166,0,-0.0081438,0.085618,0,0,0,1.0318e+06,-1.5946e+05,0,1.2965,-0.20038,0,0,0,-0.0081597
16,0.039813,-0.0062453,0,-0.0082493,0.085698,0,0,0,1.0367e+06,-1.607e+05,0,1.3028,-0.20194,0,0,0,-0.0081961
16,0.039813,-0.0062453,0,-0.0082493,0.085698,0,0,0,1.0367e+06,-1.607e+05,0,1.3028,-0.20194,0,0,0,-0.0081961
16,0.039766,-0.0065401,0,-0.0086419,0.085996,0,0,0,1.0351e+06,-1.6832e+05,0,1.3007,-0.21151,0,0,0,-0.0085903
16,0.039766,-0.0065401,0,-0.0086419,0.085996,0,0,0,1.0351e+06,-1.6832e+05,0,1.3007,-0.21151,0,0,0,-0.0085903
15,0.039761,-0.0065672,0,-0.008678,0.086024,0,0,0,1.0296e+06,-1.6949e+05,0,1.2938,-0.21299,0,0,0,-0.0086893
15,0.039716,-0.0068346,0,-0.0090343,0.086295,0,0,0,1.028e+06,-1.7613e+05,0,1.2918,-0.22134,0,0,0,-0.0090426
15,0.039716,-0.0068346,0,-0.0090343,0.086295,0,0,0,1.028e+06,-1.7613e+05,0,1.2918,-0.22134,0,0,0,-0.0090426
15,0.039683,-0.0070206,0,-0.0092825,0.086484,0,0,0,1.0268e+06,-1.8076e+05,0,1.2903,-0.22715,0,0,0,-0.0092886
16,0.039664,-0.0071287,0,-0.0094266,0.086594,0,0,0,1.0314e+06,-1.8346e+05,0,1.2961,-0.23054,0,0,0,-0.0093783
16,0.039664,-0.0071287,0,-0.0094266,0.086594,0,0,0,1.0314e+06,-1.8346e+05,0,1.2961,-0.23054,0,0,0,-0.0093783
16,0.039611,-0.0074224,0,-0.0098185,0.086892,0,0,0,1.0294e+06,-1.9098e+05,0,1.2936,-0.23999,0,0,0,-0.009772
16,0.039611,-0.0074224,0,-0.0098185,0.086892,0,0,0,1.0294e+06,-1.9098e+05,0,1.2936,-0.23999,0,0,0,-0.009772
15,0.039585,-0.0075556,0,-0.0099965,0.087028,0,0,0,1.0232e+06,-1.9396e+05,0,1.2858,-0.24374,0,0,0,-0.0099966
15,0.039555,-0.0077157,0,-0.01021,0.087191,0,0,0,1.0221e+06,-1.9787e+05,0,1.2844,-0.24865,0,0,0,-0.010209
15,0.039555,-0.0077157,0,-0.01021,0.087191,0,0,0,1.0221e+06,-1.9787e+05,0,1.2844,-0.24865,0,0,0,-0.010209
15,0.039527,-0.0078554,0,-0.010397,0.087333,0,0,0,1.021e+06,-2.0123e+05,0,1.283,-0.25287,0,0,0,-0.010394
16,0.039496,-0.0080085,0,-0.010602,0.087489,0,0,0,1.0249e+06,-2.0582e+05,0,1.2879,-0.25864,0,0,0,-0.010558
16,0.039496,-0.0080085,0,-0.010602,0.087489,0,0,0,1.0249e+06,-2.0582e+05,0,1.2879,-0.25864,0,0,0,-0.010558
15,0.03946,-0.0081831,0,-0.010835,0.087668,0,0,0,1.0184e+06,-2.0903e+05,0,1.2798,-0.26267,0,0,0,-0.010828
15,0.039436,-0.0083009,0,-0.010993,0.087788,0,0,0,1.0175e+06,-2.118e+05,0,1.2786,-0.26616,0,0,0,-0.010984
15,0.039436,-0.0083009,0,-0.010993,0.087788,0,0,0,1.0175e+06,-2.118e+05,0,1.2786,-0.26616,0,0,0,-0.010984
15,0.039414,-0.008401,0,-0.011127,0.08789,0,0,0,1.0165e+06,-2.1407e+05,0,1.2774,-0.26901,0,0,0,-0.011117
16,0.039373,-0.0085929,0,-0.011383,0.088087,0,0,0,1.0194e+06,-2.2026e+05,0,1.281,-0.27678,0,0,0,-0.011343
16,0.039373,-0.0085929,0,-0.011383,0.088087,0,0,0,1.0194e+06,-2.2026e+05,0,1.281,-0.27678,0,0,0,-0.011343
16,0.039308,-0.0088844,0,-0.011773,0.088385,0,0,0,1.0161e+06,-2.2716e+05,0,1.2769,-0.28546,0,0,0,-0.011735
16,0.039308,-0.0088844,0,-0.011773,0.088385,0,0,0,1.0161e+06,-2.2716e+05,0,1.2769,-0.28546,0,0,0,-0.011735
16,0.039242,-0.0091754,0,-0.012163,0.088684,0,0,0,1.0123e+06,-2.3337e+05,0,1.2721,-0.29326,0,0,0,-0.012126
16,0.039242,-0.0091754,0,-0.012163,0.088684,0,0,0,1.0123e+06,-2.3337e+05,0,1.2721,-0.29326,0,0,0,-0.012126
16,0.039173,-0.0094659,0,-0.012551,0.088982,0,0,0,1.0071e+06,-2.3742e+05,0,1.2655,-0.29835,0,0,0,-0.012516
16,0.039173,-0.0094659,0,-0.012551,0.088982,0,0,0,1.0071e+06,-2.3742e+05,0,1.2655,-0.29835,0,0,0,-0.012516
15,0.03913,-0.0096379,0,-0.012781,0.08916,0,0,0,1.0059e+06,-2.2874e+05,0,1.264,-0.28744,0,0,0,-0.012759
15,0.039101,-0.0097559,0,-0.012938,0.089281,0,0,0,1.0056e+06,-2.2594e+05,0,1.2637,-0.28392,0,0,0,-0.012916
15,0.039101,-0.0097559,0,-0.012938,0.089281,0,0,0,1.0056e+06,-2.2594e+05,0,1.2637,-0.28392,0,0,0,-0.012916
15,0.039089,-0.0098033,0,-0.013001,0.08933,0,0,0,1.007e+06,-2.1812e+05,0,1.2655,-0.2741,0,0,0,-0.012979
16,0.039028,-0.010045,0,-0.013321,0.08958,0,0,0,9.7004e+05,-2.1165e+05,0,1.219,-0.26597,0,0,0,-0.013282
16,0.039028,-0.010045,0,-0.013321,0.08958,0,0,0,9.7004e+05,-2.1165e+05,0,1.219,-0.26597,0,0,0,-0.013282
16,0.038952,-0.010334,0,-0.013686,0.089878,0,0,0,8.5377e+05,-1.4293e+05,0,1.0729,-0.17961,0,0,0,-0.013632
16,0.038952,-0.010334,0,-0.013686,0.089878,0,0,0,8.5377e+05,-1.4293e+05,0,1.0729,-0.17961,0,0,0,-0.013632
16,0.038875,-0.010623,0,-0.013964,0.090177,0,0,0,6.4796e+05,-84144,0,0.81425,-0.10574,0,0,0,-0.013916
16,0.038875,-0.010623,0,-0.013964,0.090177,0,0,0,6.4796e+05,-84144,0,0.81425,-0.10574,0,0,0,-0.013916
16,0.038795,-0.01091,0,-0.01416,0.090475,0,0,0,4.7332e+05,-62997,0,0.59479,-0.079164,0,0,0,-0.014128
16,0.038795,-0.01091,0,-0.01416,0.090475,0,0,0,4.7332e+05,-62997,0,0.59479,-0.079164,0,0,0,-0.014128
15,0.03876,-0.011032,0,-0.014222,0.090602,0,0,0,4.2633e+05,71939,0,0.53574,0.090401,0,0,0,-0.014231
15,0.038713,-0.011197,0,-0.014307,0.090774,0,0,0,3.624e+05,42086,0,0.45541,0.052887,0,0,0,-0.014312
15,0.038713,-0.011197,0,-0.014307,0.090774,0,0,0,3.624e+05,42086,0,0.45541,0.052887,0,0,0,-0.014312
15,0.038629,-0.011484,0,-0.014424,0.091073,0,0,0,2.9041e+05,13336,0,0.36495,0.016758,0,0,0,-0.014424
15,0.038629,-0.011484,0,-0.014424,0.091073,0,0,0,2.9041e+05,13336,0,0.36495,0.016758,0,0,0,-0.014424
15,0.03858,-0.011647,0,-0.014478,0.091242,0,0,0,2.6119e+05,3922.4,0,0.32822,0.004929,0,0,0,-0.014477
16,0.038543,-0.01177,0,-0.014519,0.091371,0,0,0,2.3513e+05,-49897,0,0.29547,-0.062702,0,0,0,-0.014508
16,0.038543,-0.01177,0,-0.014519,0.091371,0,0,0,2.3513e+05,-49897,0,0.29547,-0.062702,0,0,0,-0.014508
16,0.038455,-0.012055,0,-0.0146,0.09167,0,0,0,1.9946e+05,-46930,0,0.25065,-0.058975,0,0,0,-0.014592
16,0.038455,-0.012055,0,-0.0146,0.09167,0,0,0,1.9946e+05,-46930,0,0.25065,-0.058975,0,0,0,-0.014592
16,0.038364,-0.01234,0,-0.014671,0.091968,0,0,0,1.737e+05,-44484,0,0.21828,-0.0559,0,0,0,-0.014664
16,0.038364,-0.01234,0,-0.014671,0.091968,0,0,0,1.737e+05,-44484,0,0.21828,-0.0559,0,0,0,-0.014664
16,0.038272,-0.012624,0,-0.014733,0.092267,0,0,0,1.5464e+05,-42444,0,0.19432,-0.053337,0,0,0,-0.014728
16,0.038272,-0.012624,0,-0.014733,0.092267,0,0,0,1.5464e+05,-42444,0,0.19432,-0.053337,0,0,0,-0.014728
15,0.03827,-0.012631,0,-0.014734,0.092274,0,0,0,1.5753e+05,-24234,0,0.19796,-0.030453,0,0,0,-0.014729
15,0.038177,-0.012907,0,-0.01479,0.092566,0,0,0,1.4274e+05,-26693,0,0.17937,-0.033544,0,0,0,-0.014784
15,0.038177,-0.012907,0,-0.01479,0.092566,0,0,0,1.4274e+05,-26693,0,0.17937,-0.033544,0,0,0,-0.014784
15,0.038081,-0.013189,0,-0.014842,0.092864,0,0,0,1.3129e+05,-28436,0,0.16499,-0.035733,0,0,0,-0.014836
15,0.038081,-0.013189,0,-0.014842,0.092864,0,0,0,1.3129e+05,-28436,0,0.16499,-0.035733,0,0,0,-0.014836
15,0.037982,-0.013471,0,-0.01489,0.093163,0,0,0,1.2189e+05,-29528,0,0.15317,-0.037107,0,0,0,-0.014884
15,0.037982,-0.013471,0,-0.01489,0.093163,0,0,0,1.2189e+05,-29528,0,0.15317,-0.037107,0,0,0,-0.014884
15,0.037957,-0.013541,0,-0.014901,0.093238,0,0,0,1.2002e+05,-29749,0,0.15082,-0.037383,0,0,0,-0.014895
16,0.037881,-0.013752,0,-0.014936,0.093461,0,0,0,1.1268e+05,-37587,0,0.14159,-0.047234,0,0,0,-0.014933
16,0.037881,-0.013752,0,-0.014936,0.093461,0,0,0,1.1268e+05,-37587,0,0.14159,-0.047234,0,0,0,-0.014933
16,0.037778,-0.014033,0,-0.014979,0.09376,0,0,0,1.0685e+05,-37050,0,0.13427,-0.046559,0,0,0,-0.014977
16,0.037778,-0.014033,0,-0.014979,0.09376,0,0,0,1.0685e+05,-37050,0,0.13427,-0.046559,0,0,0,-0.014977
15,0.037732,-0.014155,0,-0.014997,0.093891,0,0,0,1.0599e+05,-31595,0,0.13319,-0.039704,0,0,0,-0.01499
15,0.037673,-0.014312,0,-0.01502,0.094059,0,0,0,1.0321e+05,-32089,0,0.12969,-0.040324,0,0,0,-0.015013
15,0.037673,-0.014312,0,-0.01502,0.094059,0,0,0,1.0321e+05,-32089,0,0.12969,-0.040324,0,0,0,-0.015013
15,0.037615,-0.014463,0,-0.015041,0.09422,0,0,0,1.0103e+05,-32601,0,0.12696,-0.040967,0,0,0,-0.015034
16,0.037566,-0.014591,0,-0.01506,0.094357,0,0,0,98562,-36735,0,0.12386,-0.046163,0,0,0,-0.015059
16,0.037566,-0.014591,0,-0.01506,0.094357,0,0,0,98562,-36735,0,0.12386,-0.046163,0,0,0,-0.015059
16,0.037457,-0.014869,0,-0.015099,0.094656,0,0,0,95893,-36983,0,0.1205,-0.046474,0,0,0,-0.015098
16,0.037457,-0.014869,0,-0.015099,0.094656,0,0,0,95893,-36983,0,0.1205,-0.046474,0,0,0,-0.015098
16,0.037346,-0.015146,0,-0.015137,0.094954,0,0,0,93981,-37362,0,0.1181,-0.04695,0,0,0,-0.015136
16,0.037346,-0.015146,0,-0.015137,0.094954,0,0,0,93981,-37362,0,0.1181,-0.04695,0,0,0,-0.015136
15,0.037289,-0.015285,0,-0.015156,0.095105,0,0,0,92793,-36598,0,0.11661,-0.04599,0,0,0,-0.015157
15,0.037232,-0.015422,0,-0.015174,0.095253,0,0,0,91793,-37172,0,0.11535,-0.046712,0,0,0,-0.015177
15,0.037232,-0.015422,0,-0.015174,0.095253,0,0,0,91793,-37172,0,0.11535,-0.046712,0,0,0,-0.015177
15,0.037232,-0.015422,0,-0.015174,0.095253,0,0,0,91793,-37172,0,0.11535,-0.046712,0,0,0,-0.015177
15,0.037177,-0.015554,0,-0.015192,0.095396,0,0,0,91254,-37967,0,0.11467,-0.04771,0,0,0,-0.015197
16,0.037117,-0.015698,0,-0.015211,0.095552,0,0,0,91695,-38728,0,0.11523,-0.048667,0,0,0,-0.015212
16,0.037117,-0.015698,0,-0.015211,0.095552,0,0,0,91695,-38728,0,0.11523,-0.048667,0,0,0,-0.015212
15,0.037042,-0.015874,0,-0.015235,0.095743,0,0,0,90391,-39938,0,0.11359,-0.050188,0,0,0,-0.015243
15,0.037,-0.015972,0,-0.015249,0.09585,0,0,0,90237,-40557,0,0.11339,-0.050966,0,0,0,-0.015256
15,0.037,-0.015972,0,-0.015249,0.09585,0,0,0,90237,-40557,0,0.11339,-0.050966,0,0,0,-0.015256
15,0.036938,-0.016113,0,-0.015268,0.096004,0,0,0,90344,-41692,0,0.11353,-0.052392,0,0,0,-0.015275
16,0.03688,-0.016246,0,-0.015286,0.096149,0,0,0,92024,-41281,0,0.11564,-0.051875,0,0,0,-0.015287
16,0.03688,-0.016246,0,-0.015286,0.096149,0,0,0,92024,-41281,0,0.11564,-0.051875,0,0,0,-0.015287
16,0.036759,-0.016519,0,-0.015324,0.096447,0,0,0,93213,-43098,0,0.11713,-0.054159,0,0,0,-0.015325
16,0.036759,-0.016519,0,-0.015324,0.096447,0,0,0,93213,-43098,0,0.11713,-0.054159,0,0,0,-0.015325
16,0.036636,-0.016791,0,-0.015363,0.096746,0,0,0,95184,-45400,0,0.11961,-0.057052,0,0,0,-0.015364
16,0.036636,-0.016791,0,-0.015363,0.096746,0,0,0,95184,-45400,0,0.11961,-0.057052,0,0,0,-0.015364
15,0.03663,-0.016804,0,-0.015365,0.09676,0,0,0,92768,-48838,0,0.11658,-0.061372,0,0,0,-0.015371
15,0.03651,-0.017062,0,-0.015403,0.097045,0,0,0,94730,-52756,0,0.11904,-0.066295,0,0,0,-0.015409
15,0.03651,-0.017062,0,-0.015403,0.097045,0,0,0,94730,-52756,0,0.11904,-0.066295,0,0,0,-0.015409
15,0.036383,-0.017332,0,-0.015444,0.097343,0,0,0,97888,-58194,0,0.12301,-0.073129,0,0,0,-0.01545
15,0.036383,-0.017332,0,-0.015444,0.097343,0,0,0,97888,-58194,0,0.12301,-0.073129,0,0,0,-0.01545
15,0.036306,-0.017492,0,-0.015471,0.097521,0,0,0,1.0026e+05,-62377,0,0.12599,-0.078385,0,0,0,-0.015476
16,0.036253,-0.017601,0,-0.015488,0.097642,0,0,0,1.0794e+05,-57216,0,0.13564,-0.0719,0,0,0,-0.015491
16,0.036253,-0.017601,0,-0.015488,0.097642,0,0,0,1.0794e+05,-57216,0,0.13564,-0.0719,0,0,0,-0.015491
16,0.036122,-0.017869,0,-0.015535,0.09794,0,0,0,1.158e+05,-64191,0,0.14552,-0.080665,0,0,0,-0.015539
16,0.036122,-0.017869,0,-0.015535,0.09794,0,0,0,1.158e+05,-64191,0,0.14552,-0.080665,0,0,0,-0.015539
16,0.035989,-0.018136,0,-0.015587,0.098239,0,0,0,1.2659e+05,-74416,0,0.15908,-0.093513,0,0,0,-0.015592
16,0.035989,-0.018136,0,-0.015587,0.098239,0,0,0,1.2659e+05,-74416,0,0.15908,-0.093513,0,0,0,-0.015592
16,0.035853,-0.018402,0,-0.015644,0.098538,0,0,0,1.4113e+05,-90726,0,0.17734,-0.11401,0,0,0,-0.015651
16,0.035853,-0.018402,0,-0.015644,0.098538,0,0,0,1.4113e+05,-90726,0,0.17734,-0.11401,0,0,0,-0.015651
15,0.035842,-0.018424,0,-0.015649,0.098562,0,0,0,1.2233e+05,-1.122e+05,0,0.15372,-0.14099,0,0,0,-0.015651
15,0.035716,-0.018667,0,-0.015709,0.098836,0,0,0,1.2829e+05,-1.4055e+05,0,0.16121,-0.17662,0,0,0,-0.015708
15,0.035716,-0.018667,0,-0.015709,0.098836,0,0,0,1.2829e+05,-1.4055e+05,0,0.16121,-0.17662,0,0,0,-0.015708
15,0.035594,-0.018899,0,-0.015775,0.099098,0,0,0,1.2916e+05,-1.8027e+05,0,0.16231,-0.22654,0,0,0,-0.015769
16,0.035577,-0.018931,0,-0.015785,0.099135,0,0,0,1.7635e+05,-1.7401e+05,0,0.22161,-0.21866,0,0,0,-0.015803
16,0.035577,-0.018931,0,-0.015785,0.099135,0,0,0,1.7635e+05,-1.7401e+05,0,0.22161,-0.21866,0,0,0,-0.015803
15,0.035551,-0.018979,0,-0.0158,0.099189,0,0,0,1.2571e+05,-1.9597e+05,0,0.15797,-0.24626,0,0,0,-0.015791
15,0.035435,-0.019195,0,-0.015871,0.099433,0,0,0,1.0965e+05,-2.4127e+05,0,0.13779,-0.30318,0,0,0,-0.015853
15,0.035435,-0.019195,0,-0.015871,0.099433,0,0,0,1.0965e+05,-2.4127e+05,0,0.13779,-0.30318,0,0,0,-0.015853
15,0.035376,-0.019304,0,-0.015908,0.099558,0,0,0,87512,-2.6291e+05,0,0.10997,-0.33038,0,0,0,-0.015883
16,0.035292,-0.019457,0,-0.01596,0.099732,0,0,0,99258,-3.7622e+05,0,0.12473,-0.47277,0,0,0,-0.016011
16,0.035292,-0.019457,0,-0.01596,0.099732,0,0,0,99258,-3.7622e+05,0,0.12473,-0.47277,0,0,0,-0.016011
15,0.035163,-0.01969,0,-0.016026,0.099999,0,0,0,-25525,-3.0804e+05,0,-0.032076,-0.38709,0,0,0,-0.015976
15,0.035147,-0.019717,0,-0.016034,0.10003,0,0,0,-35356,-3.0982e+05,0,-0.044429,-0.38933,0,0,0,-0.015982
15,0.035147,-0.019717,0,-0.016034,0.10003,0,0,0,-35356,-3.0982e+05,0,-0.044429,-0.38933,0,0,0,-0.015982
15,0.035084,-0.019828,0,-0.016047,0.10016,0,0,0,-81850,-2.9066e+05,0,-0.10286,-0.36525,0,0,0,-0.015991
16,0.035,-0.019977,0,-0.016065,0.10033,0,0,0,-2.4302e+05,-3.9803e+05,0,-0.30539,-0.50018,0,0,0,-0.016133
16,0.035,-0.019977,0,-0.016065,0.10033,0,0,0,-2.4302e+05,-3.9803e+05,0,-0.30539,-0.50018,0,0,0,-0.016133
15,0.034977,-0.020016,0,-0.016062,0.10037,0,0,0,-1.5541e+05,-2.5107e+05,0,-0.19529,-0.3155,0,0,0,-0.016002
15,0.034851,-0.020236,0,-0.01604,0.10063,0,0,0,-2.1843e+05,-1.7283e+05,0,-0.27448,-0.21719,0,0,0,-0.015987
15,0.034851,-0.020236,0,-0.01604,0.10063,0,0,0,-2.1843e+05,-1.7283e+05,0,-0.27448,-0.21719,0,0,0,-0.015987
15,0.0347,-0.020494,0,-0.015977,0.10093,0,0,0,-2.2402e+05,-84233,0,-0.28151,-0.10585,0,0,0,-0.015941
15,0.0347,-0.020494,0,-0.015977,0.10093,0,0,0,-2.2402e+05,-84233,0,-0.28151,-0.10585,0,0,0,-0.015941
15,0.034664,-0.020554,0,-0.015961,0.101,0,0,0,-2.1656e+05,-71095,0,-0.27213,-0.08934,0,0,0,-0.015929
16,0.034547,-0.02075,0,-0.01591,0.10122,0,0,0,-2.144e+05,14994,0,-0.26942,0.018842,0,0,0,-0.015921
16,0.034547,-0.02075,0,-0.01591,0.10122,0,0,0,-2.144e+05,14994,0,-0.26942,0.018842,0,0,0,-0.015921
15,0.034433,-0.020939,0,-0.015866,0.10145,0,0,0,-1.6292e+05,-6471.4,0,-0.20473,-0.0081322,0,0,0,-0.01585
15,0.034393,-0.021006,0,-0.01585,0.10152,0,0,0,-1.5259e+05,1148.2,0,-0.19175,0.0014429,0,0,0,-0.015837
15,0.034393,-0.021006,0,-0.01585,0.10152,0,0,0,-1.5259e+05,1148.2,0,-0.19175,0.0014429,0,0,0,-0.015837
15,0.034296,-0.021163,0,-0.01582,0.10171,0,0,0,-1.3205e+05,9174.9,0,-0.16593,0.01153,0,0,0,-0.01581
16,0.034236,-0.02126,0,-0.015802,0.10182,0,0,0,-1.1362e+05,42949,0,-0.14278,0.053971,0,0,0,-0.015803
16,0.034236,-0.02126,0,-0.015802,0.10182,0,0,0,-1.1362e+05,42949,0,-0.14278,0.053971,0,0,0,-0.015803
16,0.034078,-0.021513,0,-0.015763,0.10212,0,0,0,-87774,39398,0,-0.1103,0.049509,0,0,0,-0.015763
16,0.034078,-0.021513,0,-0.015763,0.10212,0,0,0,-87774,39398,0,-0.1103,0.049509,0,0,0,-0.015763
16,0.033917,-0.021765,0,-0.015731,0.10242,0,0,0,-69802,34731,0,-0.087716,0.043645,0,0,0,-0.01573
16,0.033917,-0.021765,0,-0.015731,0.10242,0,0,0,-69802,34731,0,-0.087716,0.043645,0,0,0,-0.01573
15,0.033775,-0.021985,0,-0.015708,0.10268,0,0,0,-63750,19145,0,-0.080111,0.024058,0,0,0,-0.015705
15,0.033755,-0.022016,0,-0.015705,0.10272,0,0,0,-62091,19064,0,-0.078026,0.023957,0,0,0,-0.015702
15,0.033755,-0.022016,0,-0.015705,0.10272,0,0,0,-62091,19064,0,-0.078026,0.023957,0,0,0,-0.015702
15,0.033591,-0.022265,0,-0.015682,0.10302,0,0,0,-52071,18099,0,-0.065435,0.022743,0,0,0,-0.015681
15,0.033591,-0.022265,0,-0.015682,0.10302,0,0,0,-52071,18099,0,-0.065435,0.022743,0,0,0,-0.015681
15,0.033425,-0.022513,0,-0.015664,0.10332,0,0,0,-44206,16755,0,-0.055551,0.021054,0,0,0,-0.015662
15,0.033425,-0.022513,0,-0.015664,0.10332,0,0,0,-44206,16755,0,-0.055551,0.021054,0,0,0,-0.015662
15,0.033257,-0.022761,0,-0.015647,0.10361,0,0,0,-38144,15541,0,-0.047933,0.01953,0,0,0,-0.015646
15,0.033257,-0.022761,0,-0.015647,0.10361,0,0,0,-38144,15541,0,-0.047933,0.01953,0,0,0,-0.015646
15,0.033206,-0.022835,0,-0.015643,0.1037,0,0,0,-36625,15156,0,-0.046024,0.019045,0,0,0,-0.015642
16,0.033088,-0.023006,0,-0.015633,0.10391,0,0,0,-30561,18549,0,-0.038404,0.023309,0,0,0,-0.015632
16,0.033088,-0.023006,0,-0.015633,0.10391,0,0,0,-30561,18549,0,-0.038404,0.023309,0,0,0,-0.015632
15,0.03296,-0.023189,0,-0.015623,0.10414,0,0,0,-30122,13460,0,-0.037852,0.016914,0,0,0,-0.015623
15,0.032916,-0.023251,0,-0.01562,0.10421,0,0,0,-29100,13186,0,-0.036568,0.016569,0,0,0,-0.01562
15,0.032916,-0.023251,0,-0.01562,0.10421,0,0,0,-29100,13186,0,-0.036568,0.016569,0,0,0,-0.01562
15,0.032891,-0.023286,0,-0.015619,0.10425,0,0,0,-28606,13030,0,-0.035947,0.016374,0,0,0,-0.015618
16,0.032743,-0.023494,0,-0.015609,0.10451,0,0,0,-23704,15072,0,-0.029787,0.01894,0,0,0,-0.015608
16,0.032743,-0.023494,0,-0.015609,0.10451,0,0,0,-23704,15072,0,-0.029787,0.01894,0,0,0,-0.015608
16,0.032568,-0.023736,0,-0.015599,0.10481,0,0,0,-21046,13664,0,-0.026447,0.017171,0,0,0,-0.015598
16,0.032568,-0.023736,0,-0.015599,0.10481,0,0,0,-21046,13664,0,-0.026447,0.017171,0,0,0,-0.015598
16,0.032391,-0.023977,0,-0.01559,0.10511,0,0,0,-18767,12427,0,-0.023584,0.015616,0,0,0,-0.015589
16,0.032391,-0.023977,0,-0.01559,0.10511,0,0,0,-18767,12427,0,-0.023584,0.015616,0,0,0,-0.015589
15,0.032341,-0.024045,0,-0.015588,0.10519,0,0,0,-19740,10051,0,-0.024805,0.012631,0,0,0,-0.015588
15,0.032213,-0.024216,0,-0.015582,0.10541,0,0,0,-18238,9477.4,0,-0.022919,0.01191,0,0,0,-0.015582
15,0.032213,-0.024216,0,-0.015582,0.10541,0,0,0,-18238,9477.4,0,-0.022919,0.01191,0,0,0,-0.015582
15,0.03216,-0.024286,0,-0.01558,0.10549,0,0,0,-17698,9241.9,0,-0.02224,0.011614,0,0,0,-0.01558
16,0.032033,-0.024454,0,-0.015575,0.1057,0,0,0,-15047,10300,0,-0.018909,0.012943,0,0,0,-0.015574
16,0.032033,-0.024454,0,-0.015575,0.1057,0,0,0,-15047,10300,0,-0.018909,0.012943,0,0,0,-0.015574
16,0.031851,-0.024691,0,-0.015568,0.106,0,0,0,-13473,9349.7,0,-0.016931,0.011749,0,0,0,-0.015568
16,0.031851,-0.024691,0,-0.015568,0.106,0,0,0,-13473,9349.7,0,-0.016931,0.011749,0,0,0,-0.015568
16,0.031667,-0.024926,0,-0.015562,0.1063,0,0,0,-12039,8460.1,0,-0.015128,0.010631,0,0,0,-0.015562
16,0.031667,-0.024926,0,-0.015562,0.1063,0,0,0,-12039,8460.1,0,-0.015128,0.010631,0,0,0,-0.015562
15,0.031598,-0.025013,0,-0.01556,0.10641,0,0,0,-12717,6867.5,0,-0.015981,0.0086299,0,0,0,-0.015561
15,0.031481,-0.02516,0,-0.015557,0.1066,0,0,0,-11860,6423.8,0,-0.014903,0.0080724,0,0,0,-0.015557
15,0.031481,-0.02516,0,-0.015557,0.1066,0,0,0,-11860,6423.8,0,-0.014903,0.0080724,0,0,0,-0.015557
15,0.031329,-0.025349,0,-0.015553,0.10684,0,0,0,-10826,5859,0,-0.013604,0.0073627,0,0,0,-0.015553
16,0.031294,-0.025393,0,-0.015552,0.1069,0,0,0,-9516.2,6826.2,0,-0.011958,0.0085781,0,0,0,-0.015552
16,0.031294,-0.025393,0,-0.015552,0.1069,0,0,0,-9516.2,6826.2,0,-0.011958,0.0085781,0,0,0,-0.015552
15,0.03119,-0.02552,0,-0.01555,0.10706,0,0,0,-9951.8,5362.1,0,-0.012506,0.0067382,0,0,0,-0.01555
15,0.031105,-0.025624,0,-0.015548,0.1072,0,0,0,-9435.2,5064.1,0,-0.011857,0.0063637,0,0,0,-0.015548
15,0.031105,-0.025624,0,-0.015548,0.1072,0,0,0,-9435.2,5064.1,0,-0.011857,0.0063637,0,0,0,-0.015548
15,0.030914,-0.025853,0,-0.015545,0.1075,0,0,0,-8352.9,4395,0,-0.010497,0.0055229,0,0,0,-0.015545
15,0.030914,-0.025853,0,-0.015545,0.1075,0,0,0,-8352.9,4395,0,-0.010497,0.0055229,0,0,0,-0.015545
15,0.030722,-0.026082,0,-0.015541,0.10779,0,0,0,-7346.1,3733.9,0,-0.0092314,0.0046921,0,0,0,-0.015542
15,0.030722,-0.026082,0,-0.015541,0.10779,0,0,0,-7346.1,3733.9,0,-0.0092314,0.0046921,0,0,0,-0.015542
15,0.030528,-0.026309,0,-0.015539,0.10809,0,0,0,-6397.9,3056.8,0,-0.0080398,0.0038413,0,0,0,-0.015539
15,0.030528,-0.026309,0,-0.015539,0.10809,0,0,0,-6397.9,3056.8,0,-0.0080398,0.0038413,0,0,0,-0.015539
15,0.030332,-0.026534,0,-0.015536,0.10839,0,0,0,-5500.7,2347.7,0,-0.0069123,0.0029502,0,0,0,-0.015536
15,0.030332,-0.026534,0,-0.015536,0.10839,0,0,0,-5500.7,2347.7,0,-0.0069123,0.0029502,0,0,0,-0.015536
15,0.030135,-0.026758,0,-0.015534,0.10869,0,0,0,-4633,1579.1,0,-0.005822,0.0019843,0,0,0,-0.015534
15,0.030135,-0.026758,0,-0.015534,0.10869,0,0,0,-4633,1579.1,0,-0.005822,0.0019843,0,0,0,-0.015534
15,0.030031,-0.026874,0,-0.015534,0.10885,0,0,0,-4187,1138.5,0,-0.0052615,0.0014307,0,0,0,-0.015534
16,0.029935,-0.026981,0,-0.015533,0.10899,0,0,0,-2632.4,1436.2,0,-0.0033079,0.0018047,0,0,0,-0.015533
16,0.029935,-0.026981,0,-0.015533,0.10899,0,0,0,-2632.4,1436.2,0,-0.0033079,0.0018047,0,0,0,-0.015533
