"GeometryIds","Points:0","Points:1","Points:2","a","arc_length","magnetic field strength:0","magnetic field strength:1","magnetic field strength:2","magnetic flux density:0","magnetic flux density:1","magnetic flux density:2","magnetic vector potential:0","magnetic vector potential:1","magnetic vector potential:2"
10,-0.00046056,-0.010728,0,-0.0052448,0.052817,-8805.5,12322,0,-0.011065,0.015485,0,0,0,-0.0052442
10,-0.0004777,-0.010727,0,-0.0052445,0.052834,-8581.7,12623,0,-0.010784,0.015862,0,0,0,-0.005244
10,-0.00058213,-0.010722,0,-0.0052428,0.052939,-7140.5,15135,0,-0.008973,0.019019,0,0,0,-0.0052423
10,-0.00059306,-0.010722,0,-0.0052426,0.05295,-6975.2,15499,0,-0.0087653,0.019476,0,0,0,-0.005242
10,-0.0006959,-0.010715,0,-0.0052404,0.053053,-5236.3,18461,0,-0.0065801,0.023198,0,0,0,-0.0052399
10,-0.00070643,-0.010715,0,-0.0052402,0.053063,-4970,18818,0,-0.0062455,0.023647,0,0,0,-0.0052397
10,-0.00081735,-0.010707,0,-0.0052372,0.053174,-3048.7,24673,0,-0.0038311,0.031005,0,0,0,-0.0052366
10,-0.00082215,-0.010706,0,-0.005237,0.053179,-2961.6,24951,0,-0.0037217,0.031354,0,0,0,-0.0052364
10,-0.00093588,-0.010697,0,-0.005233,0.053293,-1991.3,32290,0,-0.0025024,0.040577,0,0,0,-0.0052328
10,-0.00093588,-0.010697,0,-0.005233,0.053293,-1991.3,32290,0,-0.0025024,0.040577,0,0,0,-0.0052328
10,-0.001047,-0.010687,0,-0.005228,0.053405,-1237.4,38766,0,-0.001555,0.048715,0,0,0,-0.0052282
10,-0.0010511,-0.010686,0,-0.0052278,0.053409,-1193.9,39007,0,-0.0015003,0.049018,0,0,0,-0.005228
10,-0.0010552,-0.010686,0,-0.0052276,0.053413,-1215.8,39300,0,-0.0015278,0.049386,0,0,0,-0.0052278
10,-0.0011595,-0.010675,0,-0.0052219,0.053518,-329.6,44378,0,-0.00041419,0.055767,0,0,0,-0.005222
10,-0.0011713,-0.010674,0,-0.0052213,0.05353,-253.65,44739,0,-0.00031875,0.056221,0,0,0,-0.0052215
10,-0.0012779,-0.010662,0,-0.005215,0.053637,551.23,48439,0,0.00069269,0.060871,0,0,0,-0.0052151
10,-0.0012897,-0.01066,0,-0.0052142,0.053649,592.86,48814,0,0.00074501,0.061341,0,0,0,-0.0052144
10,-0.0013931,-0.010647,0,-0.0052077,0.053753,1031.8,51679,0,0.0012966,0.064942,0,0,0,-0.0052075
10,-0.0014092,-0.010645,0,-0.0052066,0.053769,1109.3,52043,0,0.001394,0.065399,0,0,0,-0.0052066
10,-0.0015104,-0.010631,0,-0.0051998,0.053872,1637,55052,0,0.0020571,0.06918,0,0,0,-0.0051988
10,-0.0015193,-0.01063,0,-0.0051992,0.053881,1708.4,55375,0,0.0021468,0.069586,0,0,0,-0.005198
10,-0.001528,-0.010629,0,-0.0051986,0.053889,1656.8,55610,0,0.002082,0.069882,0,0,0,-0.0051975
10,-0.0016322,-0.010613,0,-0.0051911,0.053995,1563.6,58729,0,0.0019649,0.073801,0,0,0,-0.0051901
10,-0.001637,-0.010612,0,-0.0051908,0.054,1590.8,58912,0,0.001999,0.074031,0,0,0,-0.0051896
10,-0.0017472,-0.010595,0,-0.0051823,0.054111,2370.4,63648,0,0.0029787,0.079982,0,0,0,-0.0051806
10,-0.0017501,-0.010594,0,-0.0051821,0.054114,2408.7,63749,0,0.0030268,0.08011,0,0,0,-0.0051804
10,-0.0017543,-0.010594,0,-0.0051818,0.054118,2449,63904,0,0.0030775,0.080304,0,0,0,-0.0051801
10,-0.0018646,-0.010575,0,-0.0051726,0.05423,3641.4,69181,0,0.0045759,0.086935,0,0,0,-0.0051706
10,-0.0018646,-0.010575,0,-0.0051726,0.05423,3641.4,69181,0,0.0045759,0.086935,0,0,0,-0.0051706
10,-0.0019776,-0.010554,0,-0.0051623,0.054345,5971.1,73672,0,0.0075035,0.092579,0,0,0,-0.0051614
10,-0.0019832,-0.010553,0,-0.0051618,0.054351,6109.5,73889,0,0.0076774,0.092852,0,0,0,-0.0051608
10,-0.0020896,-0.010533,0,-0.0051513,0.054459,8998.2,77494,0,0.011307,0.097382,0,0,0,-0.0051502
10,-0.0021002,-0.010531,0,-0.0051503,0.05447,9225,77830,0,0.011592,0.097804,0,0,0,-0.0051493
10,-0.0022073,-0.010509,0,-0.0051392,0.054579,11380,81438,0,0.014301,0.10234,0,0,0,-0.0051383
10,-0.0022172,-0.010507,0,-0.0051382,0.054589,11482,81771,0,0.014428,0.10276,0,0,0,-0.0051372
10,-0.0023162,-0.010485,0,-0.0051275,0.054691,12475,83940,0,0.015677,0.10548,0,0,0,-0.0051271
10,-0.0023287,-0.010482,0,-0.0051262,0.054704,12637,84254,0,0.01588,0.10588,0,0,0,-0.0051258
10,-0.002434,-0.010458,0,-0.0051144,0.054812,13536,87324,0,0.01701,0.10973,0,0,0,-0.005114
10,-0.0024435,-0.010456,0,-0.0051133,0.054821,13591,87606,0,0.017079,0.11009,0,0,0,-0.0051129
10,-0.002548,-0.010431,0,-0.0051012,0.054929,14054,90839,0,0.017661,0.11415,0,0,0,-0.0051017
10,-0.0025541,-0.01043,0,-0.0051005,0.054935,14104,91067,0,0.017723,0.11444,0,0,0,-0.0051009
10,-0.0026605,-0.010403,0,-0.0050876,0.055045,15526,94667,0,0.01951,0.11896,0,0,0,-0.0050874
10,-0.002665,-0.010402,0,-0.005087,0.055049,15588,94804,0,0.019589,0.11913,0,0,0,-0.0050869
10,-0.0026703,-0.010401,0,-0.0050863,0.055055,15680,94941,0,0.019704,0.11931,0,0,0,-0.0050864
11,-0.0027792,-0.010372,0,-0.0050724,0.055167,12932,1.0254e+05,0,0.016251,0.12886,0,0,0,-0.0050733
11,-0.0027792,-0.010372,0,-0.0050724,0.055167,12932,1.0254e+05,0,0.016251,0.12886,0,0,0,-0.0050733
11,-0.0027792,-0.010372,0,-0.0050724,0.055167,12932,1.0254e+05,0,0.016251,0.12886,0,0,0,-0.0050733
11,-0.0027792,-0.010372,0,-0.0050724,0.055167,12932,1.0254e+05,0,0.016251,0.12886,0,0,0,-0.0050733
10,-0.0028903,-0.010342,0,-0.0050572,0.055283,22149,1.0444e+05,0,0.027833,0.13125,0,0,0,-0.0050564
10,-0.0028947,-0.01034,0,-0.0050566,0.055287,22274,1.0461e+05,0,0.027991,0.13146,0,0,0,-0.0050558
10,-0.0030008,-0.01031,0,-0.0050414,0.055398,25374,1.0833e+05,0,0.031886,0.13614,0,0,0,-0.0050408
10,-0.0030091,-0.010308,0,-0.0050402,0.055406,25596,1.0863e+05,0,0.032165,0.13651,0,0,0,-0.0050395
10,-0.0031119,-0.010277,0,-0.0050248,0.055513,27877,1.1186e+05,0,0.035031,0.14057,0,0,0,-0.0050244
10,-0.0031268,-0.010273,0,-0.0050226,0.055529,28053,1.1224e+05,0,0.035253,0.14105,0,0,0,-0.0050223
10,-0.0032188,-0.010244,0,-0.0050084,0.055625,29363,1.1413e+05,0,0.036898,0.14341,0,0,0,-0.0050088
10,-0.0032326,-0.01024,0,-0.0050063,0.05564,29584,1.1446e+05,0,0.037176,0.14383,0,0,0,-0.0050067
10,-0.0033327,-0.010208,0,-0.0049905,0.055745,30780,1.1729e+05,0,0.03868,0.14739,0,0,0,-0.0049905
10,-0.0033401,-0.010205,0,-0.0049893,0.055753,30932,1.1751e+05,0,0.03887,0.14767,0,0,0,-0.0049892
10,-0.0033511,-0.010202,0,-0.0049875,0.055764,30973,1.1783e+05,0,0.038922,0.14807,0,0,0,-0.0049875
10,-0.0034454,-0.01017,0,-0.0049721,0.055864,32199,1.2037e+05,0,0.040463,0.15126,0,0,0,-0.0049715
10,-0.0034555,-0.010167,0,-0.0049705,0.055874,32395,1.2063e+05,0,0.040709,0.15159,0,0,0,-0.0049698
10,-0.0035599,-0.010131,0,-0.0049529,0.055985,34364,1.2477e+05,0,0.043182,0.1568,0,0,0,-0.0049526
10,-0.0035665,-0.010128,0,-0.0049518,0.055992,34477,1.2498e+05,0,0.043326,0.15705,0,0,0,-0.0049515
10,-0.0036726,-0.01009,0,-0.0049331,0.056104,38326,1.2901e+05,0,0.048162,0.16212,0,0,0,-0.0049301
11,-0.0036726,-0.01009,0,-0.0049331,0.056104,33006,1.3106e+05,0,0.041477,0.1647,0,0,0,-0.0049361
11,-0.0036726,-0.01009,0,-0.0049331,0.056104,33006,1.3106e+05,0,0.041477,0.1647,0,0,0,-0.0049361
11,-0.0036726,-0.01009,0,-0.0049331,0.056104,33006,1.3106e+05,0,0.041477,0.1647,0,0,0,-0.0049361
10,-0.0037821,-0.01005,0,-0.0049129,0.056221,42851,1.3361e+05,0,0.053848,0.1679,0,0,0,-0.0049103
10,-0.0037875,-0.010048,0,-0.0049119,0.056227,43017,1.3379e+05,0,0.054057,0.16813,0,0,0,-0.0049093
10,-0.0038855,-0.01001,0,-0.0048931,0.056332,46227,1.3597e+05,0,0.05809,0.17087,0,0,0,-0.0048934
10,-0.0038948,-0.010007,0,-0.0048913,0.056342,46591,1.3618e+05,0,0.058548,0.17113,0,0,0,-0.0048917
10,-0.0039919,-0.0099684,0,-0.0048721,0.056446,49924,1.3828e+05,0,0.062737,0.17377,0,0,0,-0.0048721
10,-0.0040003,-0.009965,0,-0.0048705,0.056455,50258,1.3851e+05,0,0.063157,0.17406,0,0,0,-0.0048702
10,-0.0040089,-0.0099615,0,-0.0048687,0.056465,50347,1.3876e+05,0,0.063268,0.17436,0,0,0,-0.0048687
10,-0.0041055,-0.0099221,0,-0.0048492,0.056569,52308,1.4103e+05,0,0.065733,0.17722,0,0,0,-0.0048481
10,-0.0041135,-0.0099188,0,-0.0048475,0.056578,52491,1.4122e+05,0,0.065962,0.17747,0,0,0,-0.0048463
10,-0.0042132,-0.0098769,0,-0.0048268,0.056686,54090,1.4372e+05,0,0.067971,0.1806,0,0,0,-0.0048265
10,-0.0042221,-0.0098731,0,-0.004825,0.056695,54202,1.4397e+05,0,0.068113,0.18092,0,0,0,-0.0048245
10,-0.0043207,-0.0098303,0,-0.004804,0.056803,55745,1.4691e+05,0,0.070051,0.18461,0,0,0,-0.0048026
10,-0.0043305,-0.009826,0,-0.0048019,0.056814,55921,1.4714e+05,0,0.070272,0.1849,0,0,0,-0.0048007
10,-0.0044301,-0.0097815,0,-0.0047801,0.056923,58384,1.5069e+05,0,0.073367,0.18936,0,0,0,-0.0047789
10,-0.0044357,-0.009779,0,-0.0047788,0.056929,58542,1.5085e+05,0,0.073566,0.18957,0,0,0,-0.0047776
10,-0.0045381,-0.0097319,0,-0.0047556,0.057042,63169,1.5383e+05,0,0.079381,0.19331,0,0,0,-0.0047523
10,-0.0045381,-0.0097319,0,-0.0047556,0.057042,63169,1.5383e+05,0,0.079381,0.19331,0,0,0,-0.0047523
10,-0.0045381,-0.0097319,0,-0.0047556,0.057042,63169,1.5383e+05,0,0.079381,0.19331,0,0,0,-0.0047523
10,-0.0046436,-0.009682,0,-0.0047308,0.057158,68697,1.5755e+05,0,0.086327,0.19798,0,0,0,-0.0047279
10,-0.0046488,-0.0096795,0,-0.0047295,0.057164,68911,1.577e+05,0,0.086597,0.19817,0,0,0,-0.0047266
10,-0.0047426,-0.0096339,0,-0.0047067,0.057268,72660,1.593e+05,0,0.091307,0.20018,0,0,0,-0.004706
10,-0.0047532,-0.0096286,0,-0.0047041,0.05728,73108,1.5951e+05,0,0.09187,0.20044,0,0,0,-0.0047037
10,-0.0048494,-0.0095806,0,-0.0046801,0.057388,76586,1.6147e+05,0,0.096241,0.20291,0,0,0,-0.0046798
10,-0.0048579,-0.0095762,0,-0.0046779,0.057397,76890,1.6169e+05,0,0.096623,0.20318,0,0,0,-0.0046776
10,-0.0049542,-0.0095267,0,-0.0046533,0.057506,79106,1.638e+05,0,0.099408,0.20584,0,0,0,-0.004653
10,-0.0049633,-0.0095221,0,-0.004651,0.057516,79256,1.6404e+05,0,0.099596,0.20613,0,0,0,-0.0046506
10,-0.0050571,-0.0094726,0,-0.0046265,0.057622,81005,1.6616e+05,0,0.10179,0.2088,0,0,0,-0.0046262
10,-0.0050666,-0.0094675,0,-0.004624,0.057633,81195,1.6639e+05,0,0.10203,0.2091,0,0,0,-0.0046236
10,-0.0051609,-0.0094164,0,-0.0045989,0.05774,83000,1.6897e+05,0,0.1043,0.21233,0,0,0,-0.0045985
10,-0.0051706,-0.0094111,0,-0.0045963,0.057751,83226,1.692e+05,0,0.10458,0.21262,0,0,0,-0.0045957
10,-0.0052636,-0.0093594,0,-0.0045708,0.057857,85927,1.7179e+05,0,0.10798,0.21588,0,0,0,-0.004571
10,-0.0052703,-0.0093557,0,-0.004569,0.057865,86169,1.7194e+05,0,0.10828,0.21607,0,0,0,-0.0045693
11,-0.005369,-0.0092994,0,-0.0045412,0.057979,87816,1.7897e+05,0,0.11035,0.2249,0,0,0,-0.0045425
11,-0.005369,-0.0092994,0,-0.0045412,0.057979,87816,1.7897e+05,0,0.11035,0.2249,0,0,0,-0.0045425
11,-0.005369,-0.0092994,0,-0.0045412,0.057979,87816,1.7897e+05,0,0.11035,0.2249,0,0,0,-0.0045425
11,-0.005369,-0.0092994,0,-0.0045412,0.057979,87816,1.7897e+05,0,0.11035,0.2249,0,0,0,-0.0045425
10,-0.0054685,-0.0092412,0,-0.0045122,0.058094,98048,1.7603e+05,0,0.12321,0.22121,0,0,0,-0.0045105
10,-0.0054723,-0.0092389,0,-0.0045111,0.058098,98270,1.7613e+05,0,0.12349,0.22134,0,0,0,-0.0045094
10,-0.005567,-0.0091822,0,-0.0044826,0.058209,1.0302e+05,1.779e+05,0,0.12946,0.22356,0,0,0,-0.0044819
10,-0.0055735,-0.0091782,0,-0.0044807,0.058216,1.0334e+05,1.7805e+05,0,0.12986,0.22374,0,0,0,-0.00448
10,-0.0056668,-0.0091209,0,-0.004452,0.058326,1.0673e+05,1.7993e+05,0,0.13412,0.22611,0,0,0,-0.0044514
10,-0.0056749,-0.0091158,0,-0.0044495,0.058335,1.0693e+05,1.8013e+05,0,0.13437,0.22635,0,0,0,-0.004449
10,-0.0057647,-0.0090593,0,-0.0044213,0.058441,1.0945e+05,1.8166e+05,0,0.13753,0.22828,0,0,0,-0.0044209
10,-0.0057733,-0.0090539,0,-0.0044186,0.058452,1.0967e+05,1.8185e+05,0,0.13782,0.22852,0,0,0,-0.0044182
10,-0.0058643,-0.0089951,0,-0.0043895,0.05856,1.1178e+05,1.8372e+05,0,0.14047,0.23087,0,0,0,-0.0043892
10,-0.0058725,-0.0089899,0,-0.0043869,0.05857,1.1194e+05,1.8388e+05,0,0.14067,0.23107,0,0,0,-0.0043865
10,-0.0059619,-0.0089308,0,-0.0043577,0.058677,1.1414e+05,1.8576e+05,0,0.14344,0.23344,0,0,0,-0.0043574
10,-0.0059694,-0.0089258,0,-0.0043552,0.058686,1.1433e+05,1.8586e+05,0,0.14367,0.23356,0,0,0,-0.0043551
10,-0.0060604,-0.0088643,0,-0.0043248,0.058796,1.1803e+05,1.8734e+05,0,0.14832,0.23542,0,0,0,-0.0043252
10,-0.0060642,-0.0088617,0,-0.0043236,0.0588,1.1822e+05,1.8736e+05,0,0.14856,0.23544,0,0,0,-0.0043238
10,-0.0061591,-0.0087961,0,-0.0042909,0.058916,1.2397e+05,1.89e+05,0,0.15578,0.23751,0,0,0,-0.0042909
11,-0.0061591,-0.0087961,0,-0.0042909,0.058916,1.209e+05,1.9456e+05,0,0.15192,0.24449,0,0,0,-0.0042932
11,-0.0061591,-0.0087961,0,-0.0042909,0.058916,1.209e+05,1.9456e+05,0,0.15192,0.24449,0,0,0,-0.0042932
11,-0.0061591,-0.0087961,0,-0.0042909,0.058916,1.209e+05,1.9456e+05,0,0.15192,0.24449,0,0,0,-0.0042932
10,-0.0062526,-0.0087298,0,-0.0042579,0.05903,1.3038e+05,1.9051e+05,0,0.16384,0.2394,0,0,0,-0.004257
10,-0.0062567,-0.0087268,0,-0.0042564,0.059035,1.3066e+05,1.9063e+05,0,0.16419,0.23956,0,0,0,-0.0042555
10,-0.0063461,-0.008662,0,-0.0042239,0.059146,1.3594e+05,1.9252e+05,0,0.17083,0.24193,0,0,0,-0.0042207
10,-0.0063575,-0.0086537,0,-0.0042197,0.05916,1.3637e+05,1.9268e+05,0,0.17136,0.24213,0,0,0,-0.0042174
10,-0.0064417,-0.0085912,0,-0.0041884,0.059265,1.3989e+05,1.9384e+05,0,0.17579,0.24359,0,0,0,-0.0041864
10,-0.006451,-0.0085842,0,-0.0041849,0.059276,1.4023e+05,1.9407e+05,0,0.17621,0.24388,0,0,0,-0.0041825
10,-0.0065291,-0.008525,0,-0.0041552,0.059374,1.421e+05,1.949e+05,0,0.17857,0.24492,0,0,0,-0.0041568
10,-0.0065393,-0.0085172,0,-0.0041513,0.059387,1.424e+05,1.9502e+05,0,0.17895,0.24506,0,0,0,-0.004153
10,-0.0066221,-0.0084529,0,-0.0041193,0.059492,1.4495e+05,1.9634e+05,0,0.18215,0.24673,0,0,0,-0.0041208
10,-0.0066295,-0.0084471,0,-0.0041164,0.059501,1.4518e+05,1.9647e+05,0,0.18243,0.24689,0,0,0,-0.0041179
10,-0.0066353,-0.0084425,0,-0.0041142,0.059509,1.4535e+05,1.9665e+05,0,0.18265,0.24711,0,0,0,-0.0041148
10,-0.0067146,-0.0083796,0,-0.0040829,0.05961,1.4768e+05,1.9808e+05,0,0.18558,0.24891,0,0,0,-0.0040836
10,-0.0067241,-0.008372,0,-0.0040791,0.059622,1.4793e+05,1.9812e+05,0,0.1859,0.24896,0,0,0,-0.0040806
10,-0.0068088,-0.0083033,0,-0.0040449,0.059731,1.5148e+05,1.9911e+05,0,0.19035,0.25021,0,0,0,-0.004049
10,-0.0068125,-0.0083002,0,-0.0040434,0.059736,1.5169e+05,1.9912e+05,0,0.19061,0.25022,0,0,0,-0.0040473
10,-0.0069023,-0.0082258,0,-0.0040063,0.059853,1.579e+05,1.9931e+05,0,0.19842,0.25045,0,0,0,-0.0040072
10,-0.0069023,-0.0082258,0,-0.0040063,0.059853,1.579e+05,1.9931e+05,0,0.19842,0.25045,0,0,0,-0.0040072
10,-0.0069023,-0.0082258,0,-0.0040063,0.059853,1.579e+05,1.9931e+05,0,0.19842,0.25045,0,0,0,-0.0040072
10,-0.0069905,-0.0081509,0,-0.0039686,0.059968,1.6585e+05,2.0006e+05,0,0.20841,0.25141,0,0,0,-0.0039662
10,-0.0069935,-0.0081483,0,-0.0039673,0.059972,1.6611e+05,2.0012e+05,0,0.20874,0.25148,0,0,0,-0.0039646
10,-0.0070769,-0.008076,0,-0.0039308,0.060083,1.7103e+05,2.016e+05,0,0.21492,0.25334,0,0,0,-0.0039307
10,-0.0070849,-0.0080689,0,-0.0039273,0.060093,1.7138e+05,2.0174e+05,0,0.21536,0.25352,0,0,0,-0.0039275
10,-0.0071593,-0.008003,0,-0.0038939,0.060193,1.748e+05,2.0212e+05,0,0.21966,0.25399,0,0,0,-0.0038929
10,-0.0071679,-0.0079953,0,-0.0038901,0.060204,1.7522e+05,2.0216e+05,0,0.22019,0.25404,0,0,0,-0.0038891
10,-0.0071737,-0.00799,0,-0.0038874,0.060212,1.7544e+05,2.0233e+05,0,0.22046,0.25426,0,0,0,-0.0038862
10,-0.0072517,-0.0079194,0,-0.0038518,0.060317,1.7837e+05,2.0358e+05,0,0.22414,0.25582,0,0,0,-0.0038499
10,-0.0072623,-0.0079096,0,-0.0038469,0.060332,1.7864e+05,2.0368e+05,0,0.22449,0.25595,0,0,0,-0.0038454
10,-0.0073329,-0.0078442,0,-0.003814,0.060428,1.8081e+05,2.0436e+05,0,0.22721,0.25681,0,0,0,-0.0038123
10,-0.0073409,-0.0078367,0,-0.0038102,0.060439,1.811e+05,2.0445e+05,0,0.22758,0.25692,0,0,0,-0.0038082
10,-0.0073469,-0.0078311,0,-0.0038074,0.060447,1.8131e+05,2.0454e+05,0,0.22784,0.25703,0,0,0,-0.0038053
10,-0.0074235,-0.0077586,0,-0.003771,0.060553,1.8434e+05,2.0597e+05,0,0.23165,0.25883,0,0,0,-0.0037689
10,-0.0074308,-0.0077516,0,-0.0037675,0.060563,1.8461e+05,2.0601e+05,0,0.23199,0.25888,0,0,0,-0.0037656
10,-0.0075063,-0.0076785,0,-0.0037307,0.060668,1.8832e+05,2.064e+05,0,0.23666,0.25937,0,0,0,-0.0037329
10,-0.0075106,-0.0076743,0,-0.0037286,0.060674,1.8861e+05,2.0632e+05,0,0.23701,0.25927,0,0,0,-0.0037307
10,-0.0075929,-0.0075929,0,-0.0036875,0.06079,1.9542e+05,2.0633e+05,0,0.24558,0.25929,0,0,0,-0.0036892
10,-0.0075929,-0.0075929,0,-0.0036875,0.06079,1.9542e+05,2.0633e+05,0,0.24558,0.25929,0,0,0,-0.0036892
10,-0.0075929,-0.0075929,0,-0.0036875,0.06079,1.9542e+05,2.0633e+05,0,0.24558,0.25929,0,0,0,-0.0036892
10,-0.0076723,-0.0075127,0,-0.0036466,0.060903,2.0311e+05,2.0587e+05,0,0.25523,0.2587,0,0,0,-0.0036457
10,-0.007677,-0.0075078,0,-0.0036441,0.060909,2.0352e+05,2.0584e+05,0,0.25575,0.25867,0,0,0,-0.0036434
10,-0.0077539,-0.0074284,0,-0.0036034,0.06102,2.0934e+05,2.0684e+05,0,0.26306,0.25992,0,0,0,-0.0036029
10,-0.0077622,-0.0074197,0,-0.003599,0.061032,2.0979e+05,2.0701e+05,0,0.26364,0.26013,0,0,0,-0.0035987
10,-0.0078307,-0.0073473,0,-0.0035618,0.061132,2.1317e+05,2.0753e+05,0,0.26787,0.26079,0,0,0,-0.0035641
10,-0.0078392,-0.0073383,0,-0.0035572,0.061144,2.1365e+05,2.0762e+05,0,0.26849,0.2609,0,0,0,-0.0035595
10,-0.0079092,-0.0072628,0,-0.0035184,0.061247,2.1682e+05,2.0838e+05,0,0.27246,0.26186,0,0,0,-0.0035211
10,-0.0079157,-0.0072557,0,-0.0035147,0.061257,2.1718e+05,2.0844e+05,0,0.27292,0.26194,0,0,0,-0.0035174
10,-0.0079204,-0.0072506,0,-0.0035121,0.061264,2.1738e+05,2.0864e+05,0,0.27317,0.26218,0,0,0,-0.0035142
10,-0.0079922,-0.0071714,0,-0.0034714,0.06137,2.2069e+05,2.1072e+05,0,0.27733,0.2648,0,0,0,-0.0034672
10,-0.0080035,-0.0071587,0,-0.0034648,0.061387,2.2104e+05,2.1092e+05,0,0.27776,0.26504,0,0,0,-0.0034622
10,-0.008072,-0.0070814,0,-0.003425,0.061491,2.245e+05,2.1273e+05,0,0.28211,0.26733,0,0,0,-0.0034222
10,-0.0080782,-0.0070744,0,-0.0034214,0.0615,2.2494e+05,2.1283e+05,0,0.28267,0.26745,0,0,0,-0.0034176
10,-0.0081469,-0.0069952,0,-0.0033803,0.061605,2.2959e+05,2.1381e+05,0,0.28851,0.26868,0,0,0,-0.0033798
10,-0.0081523,-0.0069889,0,-0.0033771,0.061613,2.3e+05,2.1381e+05,0,0.28903,0.26868,0,0,0,-0.0033769
10,-0.0082258,-0.0069023,0,-0.0033317,0.061727,2.3764e+05,2.1443e+05,0,0.29863,0.26946,0,0,0,-0.0033321
10,-0.0082258,-0.0069023,0,-0.0033317,0.061727,2.3764e+05,2.1443e+05,0,0.29863,0.26946,0,0,0,-0.0033321
10,-0.0082983,-0.0068149,0,-0.0032854,0.06184,2.4562e+05,2.1551e+05,0,0.30865,0.27081,0,0,0,-0.0032882
10,-0.0083013,-0.0068112,0,-0.0032834,0.061845,2.4603e+05,2.1562e+05,0,0.30917,0.27096,0,0,0,-0.0032861
10,-0.00837,-0.0067265,0,-0.003238,0.061954,2.5343e+05,2.1943e+05,0,0.31847,0.27575,0,0,0,-0.0032351
10,-0.0083749,-0.0067205,0,-0.0032348,0.061962,2.5397e+05,2.1965e+05,0,0.31915,0.27602,0,0,0,-0.0032321
10,-0.0083798,-0.0067143,0,-0.0032314,0.06197,2.5437e+05,2.2011e+05,0,0.31965,0.2766,0,0,0,-0.0032291
10,-0.0084464,-0.0066304,0,-0.0031858,0.062077,2.5976e+05,2.2594e+05,0,0.32642,0.28393,0,0,0,-0.0031793
10,-0.0084523,-0.0066228,0,-0.0031816,0.062087,2.6023e+05,2.2671e+05,0,0.32702,0.28489,0,0,0,-0.0031749
10,-0.0085165,-0.0065401,0,-0.0031361,0.062191,2.6343e+05,2.3483e+05,0,0.33104,0.29509,0,0,0,-0.0031332
10,-0.0085245,-0.0065296,0,-0.0031302,0.062204,2.6402e+05,2.3626e+05,0,0.33177,0.2969,0,0,0,-0.0031273
10,-0.0085846,-0.0064504,0,-0.003086,0.062304,2.6389e+05,2.4625e+05,0,0.33161,0.30944,0,0,0,-0.0030898
10,-0.0085924,-0.0064401,0,-0.0030801,0.062317,2.6396e+05,2.4812e+05,0,0.3317,0.3118,0,0,0,-0.0030839
10,-0.0086224,-0.0063999,0,-0.0030574,0.062367,2.6271e+05,2.5729e+05,0,0.33013,0.32332,0,0,0,-0.0030544
10,-0.0086288,-0.0063912,0,-0.0030524,0.062378,2.6235e+05,2.5916e+05,0,0.32968,0.32567,0,0,0,-0.0030497
10,-0.0086587,-0.0063506,0,-0.0030295,0.062428,2.5764e+05,2.6896e+05,0,0.32376,0.33798,0,0,0,-0.0030215
10,-0.0086657,-0.0063411,0,-0.003024,0.06244,2.5702e+05,2.7176e+05,0,0.32298,0.3415,0,0,0,-0.0030161
10,-0.0087245,-0.00626,0,-0.0029783,0.06254,2.4317e+05,2.8664e+05,0,0.30557,0.3602,0,0,0,-0.0029801
10,-0.0087288,-0.006254,0,-0.0029748,0.062548,2.4121e+05,2.8831e+05,0,0.30312,0.36231,0,0,0,-0.0029763
10,-0.0087961,-0.0061591,0,-0.0029234,0.062664,2.1389e+05,2.9828e+05,0,0.26878,0.37483,0,0,0,-0.0029277
11,-0.0087961,-0.0061591,0,-0.0029234,0.062664,2.1476e+05,2.761e+05,0,0.26988,0.34696,0,0,0,-0.0029301
11,-0.0087961,-0.0061591,0,-0.0029234,0.062664,2.1476e+05,2.761e+05,0,0.26988,0.34696,0,0,0,-0.0029301
10,-0.0087961,-0.0061591,0,-0.0029234,0.062664,2.1389e+05,2.9828e+05,0,0.26878,0.37483,0,0,0,-0.0029277
10,-0.0088597,-0.0060671,0,-0.0028781,0.062776,1.7501e+05,2.8346e+05,0,0.21993,0.35621,0,0,0,-0.0028736
10,-0.0088627,-0.0060627,0,-0.002876,0.062781,1.7285e+05,2.8167e+05,0,0.21721,0.35396,0,0,0,-0.0028714
10,-0.0088655,-0.0060586,0,-0.0028742,0.062786,1.7285e+05,2.7997e+05,0,0.21721,0.35182,0,0,0,-0.0028702
10,-0.0089257,-0.0059696,0,-0.0028352,0.062893,1.5806e+05,2.4911e+05,0,0.19863,0.31304,0,0,0,-0.0028268
10,-0.0089287,-0.0059651,0,-0.0028333,0.062899,1.5633e+05,2.4791e+05,0,0.19645,0.31153,0,0,0,-0.0028243
10,-0.0089328,-0.0059588,0,-0.002831,0.062906,1.5634e+05,2.4569e+05,0,0.19646,0.30875,0,0,0,-0.0028221
10,-0.0089912,-0.0058704,0,-0.0027958,0.063012,1.5382e+05,2.1744e+05,0,0.1933,0.27324,0,0,0,-0.0027894
10,-0.0089955,-0.0058638,0,-0.0027935,0.06302,1.5381e+05,2.1497e+05,0,0.19328,0.27014,0,0,0,-0.0027865
10,-0.0090535,-0.0057739,0,-0.0027603,0.063127,1.5392e+05,1.9461e+05,0,0.19342,0.24456,0,0,0,-0.0027558
10,-0.0090594,-0.0057646,0,-0.0027572,0.063138,1.5487e+05,1.9254e+05,0,0.19461,0.24195,0,0,0,-0.002753
