"Distance [mm]","Mag_B [tesla]"
20.8741824,0.0017268458865024
20.895396,0.00163608347539845
20.9166096,0.00154491631663052
20.9378232,0.00145334597696095
20.9590368,0.00136137404769062
20.9802504,0.00126900214465856
21.001464,0.00117623190824203
21.0226776,0.00108306500335656
21.0438912,0.000989503119455894
21.0651048,0.000895547970532034
21.0863184,0.000801201295115214
21.107532,0.000706464856273916
21.1287456,0.000611340441614857
21.1499592,0.000515829863283015
21.1711728,0.000419934957961647
21.1923864,0.000323657586872091
21.2136,0.000226999635774106
