"Distance [mm]","Mag_B [mTesla]"
14.531316,61.9103399015288
14.5525296,61.7794714669535
14.5737432,61.6485257937699
14.5949568,61.517502882879
14.6161704,61.3864027355354
14.637384,61.255225353345
14.6585976,61.1239707382655
14.6798112,60.9926388926066
14.7010248,60.8612298190305
14.7222384,60.7297435205544
14.743452,60.5981800005445
14.7646656,60.4665392627199
14.7858792,60.3348213111532
14.8070928,60.2030261502674
14.8283064,60.071153784839
14.84952,59.9392042199974
14.8707336,59.8071774612221
14.8919472,59.6750735143469
14.9131608,59.5428923855572
14.9343744,59.4106340813904
14.955588,59.2782986087354
14.9768016,59.1458859748364
14.9980152,59.0133961872868
15.0192288,58.8808292540333
15.0404424,58.7481851833755
15.061656,58.6154639839634
15.0828696,58.482665664801
15.1040832,58.349790235244
15.1252968,58.2168377050001
15.1465104,58.0838080841304
15.167724,57.9507013830481
15.1889376,57.817517612516
15.2101512,57.6842567836509
15.2313648,57.5509189079245
15.2525784,57.4175039971572
15.273792,57.2840120635229
15.2950056,57.1504431195484
15.3162192,57.0167971781109
15.3374328,56.8830742524417
15.3586464,56.7492743561236
15.37986,56.6153975030921
15.4010736,56.481443707635
15.4222872,56.3474129843915
15.4435008,56.2133053483527
15.4647144,56.0791208148634
15.485928,55.9448593996214
15.5071416,55.8105211186748
15.5283552,55.6761059884247
15.5495688,55.5416140256245
15.5707824,55.4070452473793
15.591996,55.2723996711473
15.6132096,55.1376773147386
15.6344232,55.0028781963158
15.6556368,54.8680023343933
15.6768504,54.7330497478382
15.698064,54.5980204558698
15.7192776,54.4629144780598
15.7404912,54.3277318343302
15.7617048,54.1924725449594
15.7829184,54.0571366305746
15.804132,53.9217241121569
15.8253456,53.7862350110383
15.8465592,53.6506693489042
15.8677728,53.5150271477919
15.8889864,53.3793084300911
15.9102,53.2435132185441
15.9314136,53.1132225359642
15.9526272,52.9832901002569
15.9738408,52.8529390725402
15.9950544,52.7221693980545
16.016268,52.5909810231691
16.0374816,52.4593738953597
16.0586952,52.327347963224
16.0799088,52.1949031764793
16.1011224,52.0620394859573
16.122336,51.928756843612
16.1435496,51.7950552025139
16.1647632,51.6609345168511
16.1859768,51.5263947419333
16.2071904,51.3914358341862
16.228404,51.2560577511507
16.2496176,51.120260451488
16.2708312,50.984043894983
16.2920448,50.8474080425336
16.3132584,50.7103528561535
16.334472,50.5728782989805
16.3556856,50.4349843352655
16.3768992,50.296670930381
16.3981128,50.157938050817
16.4193264,50.0187856641814
16.44054,49.8792137392008
16.4617536,49.7392222457219
16.4829672,49.5988111547027
16.5041808,49.4579804382239
16.5253944,49.3167300694903
16.546608,49.1750600228167
16.5678216,49.0329702736376
16.5890352,48.890460798511
16.6102488,48.747531575105
16.6314624,48.6041825822117
16.652676,48.4604137997399
16.6738896,48.3162252087166
16.6951032,48.1716167912871
16.7163168,48.026588530716
16.7375304,47.8811404113818
16.758744,47.7352724187852
16.7799576,47.5889845395487
16.8011712,47.4422767614059
16.8223848,47.295149073212
16.8435984,47.1476014649423
16.864812,46.9996339276832
16.8860256,46.8512464536467
16.9072392,46.7024390361604
16.9284528,46.5532116696706
16.9496664,46.4035643497415
16.97088,46.2534970730569
16.9920936,46.1030098374149
17.0133072,45.9521026417371
17.0345208,45.8007754860561
17.0557344,45.6490283715334
17.076948,45.4968613004401
17.0981616,45.3442742761686
17.1193752,45.1912673032289
17.1405888,45.0378403872498
17.1618024,44.8839935349776
17.183016,44.7297267542779
17.2042296,44.5750400541336
17.2254432,44.4199334446463
17.2466568,44.2644069370371
17.2678704,44.1084605436415
17.289084,43.9520942779146
17.3102976,43.7953081544358
17.3315112,43.6381021888952
17.3527248,43.480476398104
17.3739384,43.3224307999929
17.395152,43.1639654136067
17.4163656,43.0050802591124
17.4375792,42.8457753577943
17.4587928,42.6860507320555
17.4800064,42.5259064054143
17.50122,42.3653424025119
17.5224336,42.2043587491018
17.5436472,42.0429554720604
17.5648608,41.8811325993846
17.5860744,41.7188901601838
17.607288,41.5562281846884
17.6285016,41.3931467042473
17.6497152,41.229645751325
17.6709288,41.0657253595076
17.6921424,40.9013855634977
17.713356,40.7366263991158
17.7345696,40.5714479033034
17.7557832,40.4058501141183
17.7769968,40.2398330707343
17.7982104,40.0733968134449
17.819424,39.9065413836674
17.8406376,39.7392668239288
17.8618512,39.571573177879
17.8830648,39.4034604902863
17.9042784,39.2349288070341
17.925492,39.0659781751272
17.9467056,38.8966086426875
17.9679192,38.7268202589555
17.9891328,38.5566130742906
18.0103464,38.3859871401686
18.03156,38.2149425091834
18.0527736,38.0434792350492
18.0739872,37.8715973725957
18.0952008,37.6992969777755
