"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
31.1666666666672,15.1771270391695,8.7505169813559,-14.5793725484255
31.3333333333338,16.3082002883221,9.40270356442922,-13.6909421185712
31.5000000000005,17.5357037442927,10.1105996888574,-12.7484797949709
31.6666666666672,18.9507695372703,10.9268129133843,-11.7557050458463
31.8333333333339,20.3082949027434,11.7098461493532,-10.7165358995764
32.0000000000005,21.104823835542,12.1691000494073,-9.63507348203103
32.1666666666672,21.6650308339918,12.492005675857,-8.51558583129785
32.3333333333339,21.2219280034701,12.235760358455,-7.3624910536896
32.5000000000005,18.7840409610095,10.8280647378167,-6.18033988749538
32.6666666666672,15.7194805620241,9.05866108406985,-4.97379774329326
32.8333333333339,12.9542934196922,7.4621382894137,-3.74762629171033
33.0000000000005,10.7287922050914,6.17723419344469,-2.50666467128238
33.1666666666672,9.67390417068011,5.56815452340446,-1.2558103905823
33.333333333333,8.50974077045292,4.89609987869524,-2.53222388634153e-12
